SID;NAME;type_tempete;Pays;LAT;LON;intensite;ISO_TIME;population_touchee;accessibilite;Unnamed: 10;Unnamed: 11;source;pays_concerne
2017033S14056;CARLOS;cyclone;;-26.9;57.7;5.0;10/02/2017;50000.0;0.6;;False;Météo-France (La Réunion) - https://www.meteofrance.re/;
2017051S18189;BART;cyclone;;-18.4;-169.2;5.0;20/02/2017;5000.0;0.3;;False;NOAA International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;
2017061S11063;ENAWO;cyclone;;-20.7;46.2;8.0;09/03/2017;800000.0;0.4;;False;Météo-France - La Réunion / World Meteorological Organization - https://www.meteofrance.re/accueil et https://public.wmo.int/en;
2017065S14079;FERNANDO;cyclone;;-19.0;68.7;5.0;11/03/2017;50000.0;0.4;;False;NOAA International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;
2017082S14152;DEBBIE;cyclone;;-24.7;148.8;7.0;30/03/2017;50000.0;0.6;;False;Bureau of Meteorology (Australie) - http://www.bom.gov.au/cyclone/history/debbie/;
2017097S12171;COOK;cyclone;;-30.7;174.6;7.0;12/04/2017;50000.0;0.6;;False;Météo-France - La Réunion / IBTrACS - https://www.meteofrance.re/climat/les-cyclones/historique-des-cyclones?search=COOK&year=2017 | NOAA IBTrACS - https://www.ncei.noaa.gov/products/international-best-track-archive;
2017111S09146;FRANCES;cyclone;;-9.1;143.5;5.0;21/04/2017;50000.0;0.3;;False;IBTrACS (International Best Track Archive for Climate Stewardship) - https://www.ncdc.noaa.gov/ibtracs/;
2017113N09144;MUIFA;typhon;;22.1;141.0;6.5;29/04/2017;50000.0;0.4;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2017122S13170;DONNA;cyclone;;-25.8;167.5;7.0;10/05/2017;50000.0;0.4;;False;Météo-France / Centre des Cyclones Tropicaux de La Réunion - https://www.meteofrance.re/;
2017147N14087;MORA;cyclone;;21.9;92.0;7.0;30/05/2017;500000.0;0.4;;False;Joint Typhoon Warning Center (JTWC) & ReliefWeb - https://www.metoc.navy.mil/jtwc/jtwc.html | https://reliefweb.int/disaster/tc-2017-000060-bgd;
2017171N24271;CINDY;ouragan;;34.9;-91.9;5.0;23/06/2017;500000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2017/CINDY.shtml;
2017182N15132;NANMADOL;typhon;;15.4;132.2;7.5;01/07/2017;500000.0;0.6;;False;Japan Meteorological Agency (JMA) - Regional Specialized Meteorological Center (RSMC) Tokyo - https://www.jma.go.jp/jma/jma-eng/jma-center/rsmc-hp-pub-eg/RSMC_HP.htm;
2017201N23178;KULAP;typhon;;28.2;176.6;5.0;21/07/2017;5000.0;0.3;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2017202N19124;ROKE;typhon;;22.8;112.1;7.0;23/07/2017;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - Regional Specialized Meteorological Center (RSMC) Tokyo - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2017212N27158;NALGAE;typhon;;35.0;161.6;7.0;05/08/2017;50000.0;0.3;;False;Japan Meteorological Agency (JMA) - Regional Specialized Meteorological Center (RSMC) Tokyo - https://www.jma.go.jp/jma/indexe.html;
2017223N16172;BANYAN;typhon;;31.4;163.4;4.0;16/08/2017;5000.0;0.3;;False;Japan Meteorological Agency (JMA) - Regional Specialized Meteorological Center (RSMC) Tokyo - https://www.jma.go.jp/jma/jma-eng/jma-center/rsmc-hp-pub-eg/RSMC_HP.htm;
2017224N22293;GERT;ouragan;;35.4;-69.5;6.0;16/08/2017;50000.0;0.8;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2017/GERT.shtml;
2017228N14314;HARVEY;ouragan;;13.1;-59.6;9.0;18/08/2017;1500000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2017/HARVEY.shtml;
2017232N19130;HATO;typhon;;23.7;103.6;8.0;24/08/2017;5000000.0;0.7;;False;Joint Typhoon Warning Center (JTWC) / Hong Kong Observatory - https://www.usno.navy.mil/JTWC/ https://www.hko.gov.hk/en/informtc/hato17/hato.htm;
2017236N15129;PAKHAR;typhon;;19.2;116.6;7.0;26/08/2017;500000.0;0.7;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2017239N18147;SANVU;typhon;;24.9;146.6;5.0;29/08/2017;50000.0;0.3;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2017247N16132;GUCHOL;typhon;;16.0;132.4;7.0;03/09/2017;500000.0;0.6;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2017252N14147;TALIM;typhon;;31.5;130.9;8.0;17/09/2017;1200000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Digital Typhoon - http://agora.ex.nii.ac.jp/digital-typhoon/;
2017258N10337;LEE;ouragan;;19.3;-44.7;5.0;20/09/2017;0.0;0.1;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2017/LEE.shtml;
2017260N12310;MARIA;ouragan;;12.2;-49.7;9.0;16/09/2017;3500000.0;0.4;;False;National Hurricane Center (NOAA) - https://www.nhc.noaa.gov/archive/2017/MARIA.shtml;
2017277N11279;NATE;ouragan;;21.3;-85.9;7.0;07/10/2017;1500000.0;0.6;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2017/NATE.shtml;
2017280N32321;OPHELIA;ouragan;;34.2;-27.7;7.0;14/10/2017;500000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2017/OPHELIA.shtml;
2017284N15134;KHANUN;typhon;;16.7;130.3;7.0;11/10/2017;500000.0;0.6;;False;JTWC (Joint Typhoon Warning Center) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2017288N09138;LAN;typhon;;25.5;133.2;8.0;21/10/2017;500000.0;0.6;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Digital Typhoon - http://agora.ex.nii.ac.jp/digital-typhoon/summary/wnp/s/201728.html.en;
2017292N13151;SAOLA;typhon;;11.1;144.3;7.0;23/10/2017;50000.0;0.4;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2017309N26308;RINA;ouragan;;43.6;-48.0;4.0;09/11/2017;5000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2017/RINA.shtml;
2017312N10134;HAIKUI;typhon;;10.1;134.2;7.0;07/11/2017;500000.0;0.6;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html | ReliefWeb - https://reliefweb.int/disaster/tc-2017-000156-phl;
2017321N07124;KIROGI;typhon;;8.0;122.1;7.0;16/11/2017;500000.0;0.4;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2017364N07138;BOLAVEN;typhon;;9.3;125.6;7.0;01/01/2018;500000.0;0.4;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2017364S12065;AVA;cyclone;;-15.3;57.8;7.0;01/01/2018;500000.0;0.4;;False;Météo-France - https://www.meteofrance.re/cyclone/suivi/ava-2018 | ReliefWeb - https://reliefweb.int/disaster/tc-2018-000003-mdg;
2018004S09096;IRVING;cyclone;;-18.8;77.5;5.0;08/01/2018;50000.0;0.4;;False;Météo-France - La Réunion (CMRS) - https://www.meteofrance.re/;
2018010S10069;BERGUITTA;cyclone;;-28.3;49.8;7.0;20/01/2018;300000.0;0.7;;False;Météo-France - https://www.meteofrance.re/cyclone/suivi/berguitta;
2018027S11156;FEHI;cyclone;;-14.3;158.7;5.0;27/01/2018;50000.0;0.6;;False;Météo-France / Centre des Cyclones Tropicaux de La Réunion - https://www.meteofrance.re/accueil;
2018038S15172;GITA;cyclone;;-15.1;181.5;8.5;08/02/2018;150000.0;0.4;;False;Météo-France / Centre des Cyclones Tropicaux de La Réunion - https://www.meteofrance.re/accueil;
2018060S13057;DUMAZILE;cyclone;;-32.0;60.4;7.0;08/03/2018;50000.0;0.4;;False;Météo-France - https://www.meteofrance.re/cyclone/suivi/dumazile-2018;
2018064S16172;HOLA;cyclone;;-22.3;169.8;7.0;10/03/2018;50000.0;0.4;;False;Météo-France - La Réunion (CMRS) - https://www.meteofrance.re/cyclone/suivi/historique/2018/hola;
2018073S12057;ELIAKIM;cyclone;;-36.8;57.6;7.0;22/03/2018;500000.0;0.4;;False;Météo-France / RSMC La Réunion - https://www.meteofrance.re/;
2018082S12164;IRIS;cyclone;;-22.5;157.5;5.0;28/03/2018;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=20-2018&search=IRIS&year=2018&basin=SH;
2018096S15172;KENI;cyclone;;-18.7;177.0;7.0;10/04/2018;50000.0;0.6;;False;Fiji Meteorological Service - https://www.met.gov.fj/;
2018111S07055;FAKIR;cyclone;;-16.7;53.4;6.5;23/04/2018;150000.0;0.6;;False;Météo-France (La Réunion) - https://www.meteofrance.re/cyclone/suivi/fakir-2018;
2018117S07098;FLAMBOYAN;cyclone;;-25.7;88.2;5.0;03/05/2018;50000.0;0.3;;False;Météo-France / Centre des Cyclones Tropicaux de La Réunion - https://www.meteofrance.re/;
2018136N11054;MEKUNU:SAGAR;cyclone;;9.8;43.8;7.0;20/05/2018;500000.0;0.4;;False;Météo-France / CMRS La Réunion - https://www.meteofrance.re/cyclone/suivi;
2018153N12113;EWINIAR;typhon;;22.9;117.3;6.5;10/06/2018;500000.0;0.7;;False;JTWC (Joint Typhoon Warning Center) - https://www.metoc.navy.mil/jtwc/jtwc.html | CMA (China Meteorological Administration) - http://www.cma.gov.cn/en2014/;
2018155N10132;MALIKSI;typhon;;24.4;129.8;7.0;09/06/2018;500000.0;0.6;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2018165N22117;GAEMI;typhon;;23.9;122.8;7.0;15/06/2018;500000.0;0.6;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2018179N19134;PRAPIROON;typhon;;36.5;131.6;6.5;03/07/2018;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2018184N10147;MARIA;typhon;;26.1;122.3;8.5;10/07/2018;1500000.0;0.6;;False;Japan Meteorological Agency (JMA) - Regional Specialized Meteorological Center (RSMC) Tokyo - https://www.jma.go.jp/jma/indexe.html | NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;
2018186N10325;BERYL;ouragan;;14.1;-56.9;7.0;08/07/2018;500000.0;0.6;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2018/BERYL.shtml;
2018186N31292;CHRIS;ouragan;;35.6;-69.1;6.5;11/07/2018;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2018/CHRIS.shtml;
2018195N19138;SON-TINH;typhon;;19.2;120.8;7.0;16/07/2018;1200000.0;0.6;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html | ReliefWeb - https://reliefweb.int/disaster/tc-2018-000123-vnm;
2018199N18128;AMPIL;typhon;;40.7;119.0;6.5;24/07/2018;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - Regional Specialized Meteorological Center (RSMC) Tokyo - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2018202N21159;WUKONG;typhon;;45.8;153.3;7.0;27/07/2018;50000.0;0.3;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;
2018204N15137;JONGDARI;typhon;;26.4;143.8;7.0;27/07/2018;500000.0;0.6;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2018214N19153;SHANSHAN;typhon;;38.9;144.3;7.0;09/08/2018;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;
2018215N41326;DEBBY;ouragan;;34.8;-47.6;5.0;07/08/2018;5000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2018/DEBBY.shtml;
2018217N12266;ILEANA;ouragan;;17.7;-104.2;5.0;07/08/2018;50000.0;0.6;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2018/ILEANA.shtml;
2018218N18134;YAGI;typhon;;29.0;120.8;7.0;12/08/2018;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - Regional Specialized Meteorological Center (RSMC) Tokyo - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2018222N16147;LEEPI;typhon;;32.2;131.7;7.0;14/08/2018;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;
2018226N23128;RUMBIA;typhon;;34.4;115.9;6.5;19/08/2018;5000000.0;0.7;;False;JTWC (Joint Typhoon Warning Center) - https://www.metoc.navy.mil/jtwc/jtwc.html | CMA (China Meteorological Administration) - http://www.cma.gov.cn/en2014/;
2018227N11145;SOULIK;typhon;;39.2;131.0;7.0;24/08/2018;500000.0;0.6;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2018227N37315;ERNESTO;ouragan;;43.5;-40.2;5.0;17/08/2018;50000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2018/ERNESTO.shtml;
2018229N11160;CIMARON;typhon;;26.9;137.3;7.0;22/08/2018;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2018239N11161;JEBI;typhon;;31.2;133.2;9.0;03/09/2018;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Digital Typhoon - http://agora.ex.nii.ac.jp/digital-typhoon/summary/wnp/s/201823.html.en;
2018242N13343;FLORENCE;ouragan;;39.5;-80.5;8.0;18/09/2018;1500000.0;0.7;;False;National Hurricane Center (NOAA) - https://www.nhc.noaa.gov/archive/2018/FLORENCE.shtml;
2018250N12170;MANGKHUT;typhon;;14.8;157.2;9.5;08/09/2018;2500000.0;0.6;;False;National Hurricane Center / Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html | ReliefWeb - https://reliefweb.int/disaster/tc-2018-000149-phl;
2018251N13343;HELENE;ouragan;;27.2;-37.4;7.0;14/09/2018;50000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2018/HELENE.shtml;
2018263N12146;TRAMI;typhon;;30.5;130.9;8.5;30/09/2018;1200000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Digital Typhoon - http://agora.ex.nii.ac.jp/digital-typhoon/;
2018263N17089;DAYE;cyclone;;20.1;82.5;6.0;21/09/2018;500000.0;0.4;;False;India Meteorological Department (IMD) - https://mausam.imd.gov.in/;
2018265N08338;KIRK;ouragan;;9.2;-28.2;5.0;23/09/2018;50000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2018/KIRK.shtml;
2018265N35315;LESLIE;ouragan;;32.3;-41.5;6.0;26/09/2018;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2018/LESLIE.shtml;
2018269N11220;WALAKA;ouragan;;22.2;-168.1;8.0;04/10/2018;5000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2018/WALAKA.shtml;
2018271N06154;KONG-REY;typhon;;10.3;147.3;7.0;28/09/2018;500000.0;0.6;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2018273N12259;SERGIO;ouragan;;22.1;-118.7;7.0;11/10/2018;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2018/SERGIO.shtml;
2018280N18273;MICHAEL;ouragan;;34.9;-80.9;9.0;11/10/2018;1500000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2018/MICHAEL.shtml;
2018292N14261;WILLA;ouragan;;23.0;-105.5;8.0;24/10/2018;400000.0;0.6;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2018/WILLA.shtml;
2018300N25315;OSCAR;ouragan;;33.0;-54.6;6.0;31/10/2018;5000.0;0.2;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2018/OSCAR.shtml;
2018324N04156;MAN-YI;typhon;;7.1;150.2;7.0;21/11/2018;500000.0;0.4;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2018351S09059;CILIDA;cyclone;;-35.5;83.1;7.0;28/12/2018;5000.0;0.3;;False;Météo-France / RSMC La Réunion - https://www.meteofrance.re/cyclone/suivi/cilida-2018;
2018363S12145;PENNY;cyclone;;-13.2;147.9;5.0;02/01/2019;50000.0;0.6;;False;Bureau of Meteorology (Australie) - http://www.bom.gov.au/cyclone/history/penny-2019/;
2019001S10162;MONA;cyclone;;-10.2;161.8;5.0;31/12/2018;50000.0;0.4;;False;Météo-France - La Réunion (CMRS) - https://www.meteofrance.re/;
2019023S21041;EKETSANG;cyclone;;-29.5;50.1;5.0;25/01/2019;50000.0;0.4;;False;Météo France - La Réunion (CMRS) - https://www.meteofrance.re/;
2019035S11058;GELENA;cyclone;;-27.2;82.3;7.0;14/02/2019;50000.0;0.3;;False;Météo-France / Centre des Cyclones Tropicaux de La Réunion - https://www.meteofrance.re/accueil;
2019035S13070;FUNANI;cyclone;;-33.2;78.3;7.0;10/02/2019;50000.0;0.3;;False;Météo-France / RSMC La Réunion - https://www.meteofrance.re/cyclone/suivi/funani-2019;
2019040S17183;NEIL;cyclone;;-25.9;-173.0;4.0;10/02/2019;5000.0;0.3;;False;NOAA International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;
2019057S13184;POLA;cyclone;;-28.4;-173.4;5.0;02/03/2019;5000.0;0.3;;False;NOAA International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;
2019060S10078;HALEH;cyclone;;-40.4;69.5;5.0;10/03/2019;50000.0;0.3;;False;Météo-France / Centre des Cyclones Tropicaux de La Réunion - https://www.meteofrance.re/;
2019176N18128;SEPAT;typhon;;25.7;129.2;7.0;26/06/2019;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2019195N13136;DANAS;typhon;;16.9;129.0;5.0;15/07/2019;500000.0;0.6;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2019213N17155;FRANCISCO;typhon;;43.0;142.0;6.5;09/08/2019;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;
2019216N16147;KROSA;typhon;;35.1;132.8;7.0;15/08/2019;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Digital Typhoon - http://agora.ex.nii.ac.jp/digital-typhoon/;
2019233N40300;CHANTAL;ouragan;;40.1;-59.7;4.0;20/08/2019;50000.0;0.8;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2019/CHANTAL.shtml;
2019236N08143;PODUL;typhon;;8.4;142.5;7.0;24/08/2019;500000.0;0.4;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2019236N10314;DORIAN;ouragan;;35.7;-74.9;9.5;06/09/2019;2500000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2019/DORIAN.shtml;
2019239N32287;ERIN;ouragan;;36.9;-70.9;5.0;29/08/2019;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2019/ERIN.shtml;
2019242N14180;FAXAI;typhon;;23.7;150.0;8.0;06/09/2019;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2019243N06136;LINGLING;typhon;;31.3;125.1;7.0;06/09/2019;500000.0;0.6;;False;Japan Meteorological Agency (JMA) - Regional Specialized Meteorological Center (RSMC) Tokyo - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2019246N16330;GABRIELLE;ouragan;;29.0;-40.1;5.0;07/09/2019;5000.0;0.2;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2019/GABRIELLE.shtml;
2019255N09162;PEIPAH;typhon;;18.5;147.4;5.0;15/09/2019;50000.0;0.4;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2019256N23286;HUMBERTO;ouragan;;32.8;-66.1;7.0;18/09/2019;50000.0;0.8;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2019/HUMBERTO.shtml;
2019260N20129;TAPAH;typhon;;33.2;128.6;7.0;22/09/2019;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2019266N11341;LORENZO;ouragan;;32.6;-40.7;8.0;01/10/2019;50000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2019/LORENZO.shtml;
2019268N10155;MITAG;typhon;;11.2;149.4;7.0;25/09/2019;500000.0;0.6;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2019272N14261;NARDA;ouragan;;22.8;-106.5;5.0;30/09/2019;500000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2019/NARDA.shtml;
2019278N16165;HAGIBIS;typhon;;15.1;157.8;9.0;05/10/2019;3000000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | ReliefWeb - https://reliefweb.int/disaster/tc-2019-000116-jpn;
2019282N35286;MELISSA;ouragan;;40.7;-54.3;5.0;14/10/2019;50000.0;0.8;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2019/MELISSA.shtml;
2019288N16136;NEOGURI;typhon;;26.3;130.7;7.0;20/10/2019;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2019290N08169;BUALOI;typhon;;8.5;162.7;7.5;18/10/2019;500000.0;0.4;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2019291N22264;NESTOR;ouragan;;24.6;-92.1;5.0;18/10/2019;500000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2019/NESTOR.shtml;
2019297N40322;PABLO;ouragan;;37.9;-39.9;5.0;24/10/2019;50000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2019/PABLO.shtml;
2019299N25265;OLGA;ouragan;;27.8;-91.9;5.0;26/10/2019;500000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2019/OLGA.shtml;
2019300N41309;REBEKAH;ouragan;;40.5;-51.5;4.0;27/10/2019;5000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2019/REBEKAH.shtml;
